,abscisse,0,2,6,8,9,11,12,13,14,15,16,18,20,21,23,25,26,27,30,31,32,33,35,37,38,39,40,41,42,43,46,47,48,49,50,51,53,54,56,57,58,59,60,61,62,63,64,66,67,69,71,72,73,74,75,76,77,78,79,80,81,82,84
9,4.75,0.06763722831176788,0.0017453653900915203,0.05550738564905618,0.02660268638589546,0.007771881953764587,0.0,0.032666503880325014,0.0,0.13567231942508426,0.10339384754348402,0.0,0.08931701196437637,0.0,0.04651368922650611,0.06571953863752272,0.11892214324045838,0.28246985864107915,0.0,0.041187824785455754,0.05066499312452708,0.17804616072328608,0.0,0.06717572565789236,0.0355558410877028,0.05708398568332186,0.0272992183775353,0.08544917907241031,0.048981422871362555,0.023695974910419883,0.05327158992915116,0.04571404528717768,2.1236069452105255e-16,0.007726363075688289,0.08804149223070828,0.041187824785455754,0.0,0.0,0.02086717983619584,0.05010599957293553,0.041187824785455754,0.02086717983619584,0.03908682696805011,4.195693741358722e-08,0.009127110743665064,0.041921720086517934,0.012423665077630512,4.195693741358722e-08,0.02086717983619584,0.07511143334110051,0.04634424619461326,0.042109261927442965,0.20647443363130144,0.06734273672880306,0.023815963484501282,0.1162485292714859,0.12578159768963493,0.03607381506644263,0.0,0.1440104333083257,0.0,0.04937378064908196,0.053606133074852236,0.03083368934987278
10,5.25,0.061604344034431636,0.03505660098713708,0.0506068986101824,0.028364982076384562,0.00852929520081119,0.4347641385221588,0.023862608843004358,0.0,0.10517662102999341,0.08524606163002445,0.0,0.07136402402463021,0.0,0.04433359495407464,0.05761223687012714,0.07875936450265028,0.2664258197727685,0.0,0.027031497325202613,0.04118224099536747,0.1520702850355765,0.0,0.06232346480344551,0.028914442672970147,0.048372696593328796,0.022551064319234503,0.06098165522035946,0.04930191535211549,0.025724155063008677,0.04718961699429222,0.041324480618774403,2.2167514470416863e-20,0.008366428854042365,0.08492654658802361,0.027031497325202613,0.0,0.3171235912781652,0.014655939152755726,0.042229158001141485,0.027031497325202613,0.014655939152755726,0.037572992800944296,1.5631380901529197e-09,0.010013840943460159,0.03657620234950679,0.009138282058887923,1.5631380901529197e-09,0.014655939152755726,0.06447609263770496,0.04012071105350304,0.03659533380729384,0.18799261063184708,0.06273529359710095,0.01830084692181096,0.0759315531956873,0.08278891708834708,0.029069081761756946,0.0,0.118250674931496,0.0,0.04720011306841187,0.043880394769106754,0.024096542178399544
11,5.75,0.05622672181884293,0.2590351913317835,0.04631819829192767,0.03002139994211946,0.009325111850995374,0.17112721908087997,0.017547900715177984,0.0,0.08811187801806813,0.07251476200306772,0.0,0.05819615679389475,0.0,0.04243956344234508,0.0512591155036557,0.05349117031767937,0.22438829117312306,0.0,0.01819498617071732,0.03311561341801661,0.1219017603078761,0.0,0.05785470117797011,0.02360994698712217,0.041550265078579125,0.018737590600038507,0.043180566833596994,0.04929505755727647,0.02783076819467801,0.04197135983860556,0.037701492106698736,8.164615067997001e-25,0.009041149963448509,0.08096262914061925,0.01819498617071732,0.0,0.24540241073496646,0.010459599580157805,0.03569982693928063,0.01819498617071732,0.010459599580157805,0.03622413804265976,4.250304976755838e-11,0.010966506149870506,0.03222002415855121,0.0067591857529040004,4.250304976755838e-11,0.010459599580157805,0.0551821853411291,0.035046284150590336,0.03196805259094279,0.15954243322017245,0.058524654609502375,0.014499346409903599,0.051038726104773474,0.05641023449351309,0.023218522449467226,0.0,0.09904632795498164,0.0,0.04525605635491704,0.03655108149384509,0.019345229569619822
12,6.25,0.05143187797128146,0.704130653528599,0.04254822171576046,0.03156198782009916,0.010157482000382708,0.10707295612043934,0.012973118187710839,0.0,0.07666608156668235,0.06288831520589089,0.2258944868809,0.048272342339790046,0.0,0.04076679023982381,0.04611553653266453,0.036942314117517305,0.1710520021794037,0.0,0.012492635230639535,0.026322834318415596,0.09361978080048898,0.0,0.053702528178797455,0.019344383681932094,0.03610300190571466,0.015644722682117963,0.03046829124178732,0.049011984335561476,0.03000195738750227,0.03745607201330775,0.03464239247563844,1.061041645849127e-29,0.00975044161800155,0.0765228837999103,0.012492635230639535,0.0,0.1940034569940582,0.007563673534453159,0.03025718635513561,0.012492635230639535,0.007563673534453159,0.03500733949915561,8.425308699946854e-13,0.0119870919860769,0.02862020692739253,0.0050226849309296965,8.425308699946854e-13,0.007563673534453159,0.04701598593598733,0.03086045085346176,0.028046236353370436,0.12620384416709718,0.054653832345907156,0.011771594212689591,0.03555988231591134,0.04002539850241682,0.018363734619955416,0.0,0.08406173298179191,0.0,0.04349766649517991,0.030899054147250433,0.015876098939539802
13,6.75,0.04715098668597224,0.704130653528599,0.039219055425250074,0.032979022207944915,0.011024155946936431,0.07686880292062777,0.009632837192967807,0.0,0.06822712724541716,0.05522866409470871,0.14798980918110252,0.04062124149472482,0.0,0.03926969166871405,0.041847389906830665,0.02581907291126052,0.11944230541446375,0.0,0.008715653374779142,0.020670225461757865,0.07015218910731913,0.0,0.049820201521672124,0.015895217294349843,0.03168149557102166,0.013116098594012922,0.021487925717503915,0.04849868658910482,0.03222092053142023,0.03352190160663494,0.03201143717276466,4.865298837209524e-35,0.01049398603737699,0.07187439812980467,0.008715653374779142,0.0,0.15616793095874115,0.005530098425699719,0.025699747684501197,0.008715653374779142,0.005530098425699719,0.03389814089575556,1.2165242891918262e-14,0.013077190438774781,0.02560900663611316,0.00374696145533718,1.2165242891918262e-14,0.005530098425699719,0.03983441865791529,0.02737087988746706,0.024695231398656415,0.0930528971447992,0.05107865857919496,0.00974925012787559,0.02564814024054929,0.02947668165514296,0.014370494182795773,0.0,0.07201745163902112,0.0,0.04189209171107487,0.02645333553356356,0.013268398905306806
14,7.25,0.04332155710880017,0.2590351913317835,0.03626583354375778,0.03426685036153997,0.011922494253992326,0.059017914785311085,0.0071785874857471,0.7642881488061689,0.06163197119677759,0.04890798175011725,0.11890950360486771,0.03460706493060898,0.4143409836400833,0.037915078777063925,0.03823695877496263,0.0182067412999809,0.07721273046521729,0.0,0.006161071007949787,0.016027394949672664,0.05201033534575339,0.0,0.046174540010314596,0.013093346706269215,0.02804119083774795,0.011034918642494238,0.015179424802837307,0.04779591991472358,0.03446793240036345,0.030074284015996412,0.029714140489832567,7.871718896231669e-41,0.0112712161179013,0.067202172456646,0.006161071007949787,0.0,0.1276743924468802,0.004081242089725839,0.021869200170970986,0.006161071007949787,0.004081242089725839,0.03287794276741631,1.2785905073291715e-16,0.014237921181538962,0.02306306499395949,0.0028046638025562513,1.2785905073291715e-16,0.004081242089725839,0.03353342294118965,0.024433625248192058,0.02181251140415072,0.06395112110055469,0.047764068238872304,0.008208808783812544,0.019078650089559963,0.022413575695996817,0.011119890957292454,0.0,0.06213440027925159,0.0,0.040414177312421036,0.02289602001871944,0.011259544122582751
15,7.75,0.03988817647872365,0.03505660098713708,0.0336346033869503,0.03542171974210764,0.012849483448402194,0.04715863441170148,0.005366066106057281,0.3411659100444771,0.0562708013493315,0.04355102526144824,0.10150790130035378,0.029800130128153347,0.2319034097412408,0.03667809294019646,0.035135535881124044,0.012928099285924453,0.04664388459354597,2.9562583478860983e-06,0.004403421919122188,0.01226647704409514,0.03852069767897079,0.0,0.04274166375386869,0.010808472093893927,0.02500666089370096,0.009312307892124281,0.01075681656294039,0.046939389970514875,0.036720474070228895,0.027038378738948453,0.02768262838032286,4.493817267453212e-47,0.012081300486099105,0.06262990431492953,0.004403421919122188,0.0,0.10579075757357886,0.003036269779376922,0.018639461865537478,0.004403421919122188,0.003036269779376922,0.031932316121682326,9.776495161707014e-19,0.015469848417208575,0.02088996297110364,0.0021054552535097006,9.776495161707014e-19,0.003036269779376922,0.028030262351795825,0.02193952073205705,0.019318417452480842,0.04096636022000698,0.04468164680027332,0.0070085300275531765,0.014576418775429307,0.0175088052717499,0.008504223458415821,0.0,0.05390141349300568,0.0,0.03904426607459376,0.020006708237447223,0.009679370312403764
16,8.25,0.03680233842983165,0.0017453653900915203,0.031280415296220984,0.0364416009195002,0.01380175714304715,0.03869465986042445,0.004021746569123836,0.19816960004001616,0.05178761758267539,0.03891973690892463,0.08925403871025313,0.025901961344864256,0.16935807878561362,0.035539668736529834,0.032437641397171514,0.009230902179355379,0.026551571608997907,0.8264353432966675,0.003176729504953994,0.009263628662361075,0.028675993171708804,0.0,0.039504147103126684,0.008939044120124752,0.022449344956798015,0.00787958975028289,0.007654846379793494,0.04596009374692366,0.0389534814531505,0.024353968515882653,0.025866846429395008,9.052114683116602e-54,0.0129231302425515,0.05823666009686714,0.003176729504953994,0.0,0.0886940462601836,0.002274669243845864,0.01590900890576838,0.003176729504953994,0.002274669243845864,0.031049875939354356,5.436073136101994e-21,0.016772894208041452,0.019019312158773977,0.0015845893291745127,5.436073136101994e-21,0.002274669243845864,0.023253541312111464,0.01980473281672821,0.017149991496668893,0.024460625405907998,0.04180795796563051,0.006055108936455251,0.011395693642671343,0.013991505075491366,0.006425415969319083,0.0,0.0469640789565272,0.0,0.03776672490321973,0.01762893975795025,0.008413918960592175
17,8.75,0.03402187361579468,3.1967482213810956e-05,0.02916570378905924,0.03732600880082229,0.01477562226913894,0.03235518970983995,0.003021082870074161,0.1244605050527411,0.047958066715883894,0.03485591080559582,0.07987203197145283,0.022700222322722195,0.1338381161666912,0.034484886833238255,0.030066102619959283,0.006620975624191377,0.01434783181802541,0.3645769186840613,0.002310233306736225,0.006901377939719554,0.021534444813176498,0.0,0.036449062898431916,0.007405173565077978,0.020273240310373686,0.006683002201179817,0.0054742926807658425,0.04488473760849064,0.041139719904060255,0.021971916051837858,0.02422905329386193,6.433936089471301e-61,0.013795307703897128,0.05406966746433696,0.002310233306736225,0.0,0.07513522567086554,0.0017145579163292824,0.013595350809964107,0.002310233306736225,0.0017145579163292824,0.03022150683303095,2.1972568594212935e-23,0.01814624952967659,0.01739671072170551,0.0011952610388271886,2.1972568594212935e-23,0.0017145579163292824,0.01913771167474397,0.01796412096154055,0.015256744887735598,0.013613465725705057,0.03912337113214045,0.005285135313621391,0.00908710952263871,0.011397775423832992,0.004794661680211591,0.0,0.041066081566200174,0.0,0.03656892942809831,0.01564928523182275,0.007384648775021959
18,9.25,0.031510242722589975,2.1539520085086552e-07,0.027258951363210326,0.038075826007166344,0.015767090008251394,0.027439732339000482,0.0022739245332834873,0.08120725700706308,0.04463239706599884,0.03125036070743222,0.07231562401983097,0.020040667164567764,0.10992447176262286,0.03350186866218207,0.027962975899736692,0.004766938092115537,0.00740863503910668,0.18378794804543983,0.0016918390544038212,0.005070974191680308,0.016344686702201607,0.0,0.03356660858155849,0.006143516296506732,0.01840545399910238,0.005679991712994745,0.003936129484036221,0.04373618164485166,0.04325028565471348,0.01985163887527043,0.02274024593253096,1.6136114422074296e-68,0.014696137443920211,0.05015386012475461,0.0016918390544038212,0.0,0.06423841151441018,0.0012993712972300029,0.01163095766323878,0.0016918390544038212,0.0012993712972300029,0.029439817428556926,6.454149790949637e-26,0.019588284569067683,0.01597955525114334,0.0009033908064876049,6.454149790949637e-26,0.0012993712972300029,0.015620279440610427,0.01636651144094572,0.013597678426805902,0.0070620506058052404,0.03661121916083996,0.0046543143640894,0.007371235790927837,0.009438341354113379,0.0035325332037355463,0.0,0.0360158272784693,0.4623118944308748,0.03544054669043905,0.013983957127855768,0.006536048311884255
19,9.75,0.029235819045379585,5.339113229525704e-10,0.025533599831787726,0.038693131341406665,0.016771910929528656,0.02352820929950617,0.0017145612835081647,0.05420154143542965,0.041706068141268114,0.028025269931326615,0.0660210642887428,0.01780915989985472,0.09237718305383232,0.0325810133417848,0.02608378869388373,0.003443055723801585,0.003676951766098739,0.10234609639676971,0.001246569138627116,0.0036742613914864963,0.01254911667618995,0.0,0.03084912447084616,0.005103513080037489,0.016789812467704817,0.0048365562244522264,0.0028463984834945443,0.0425338792805626,0.04525522750549149,0.017959269011375487,0.02137776658253762,1.4279743355167015e-76,0.01562361992329354,0.046498864064821864,0.001246569138627116,0.0,0.05537666147865993,0.000989472239151403,0.009960197877429902,0.001246569138627116,0.000989472239151403,0.028698747487232664,1.3773674972601432e-28,0.021096460081476597,0.01473408318055583,0.0006840126298435696,1.3773674972601432e-28,0.000989472239151403,0.01264064759618458,0.014971290419892192,0.012139135684404593,0.0034147108575662043,0.03425718045748577,0.004130955059135205,0.006068966940715501,0.007926745648762714,0.002569131138943315,0.0,0.03166627685340232,0.2503422136035708,0.03437301733274294,0.012570017428901386,0.005828003349920918
20,10.25,0.02717121896946004,4.86864106605802e-13,0.023967168461497875,0.03918103555451224,0.017785613765693552,0.020352307926051565,0.0012948176939841746,0.03672561359534048,0.039103425305566854,0.025123564974181407,0.060651078826521446,0.015919844522354783,0.07882128941625195,0.031714457776908844,0.024393757026260784,0.002493659714916335,0.0017631958393411506,0.06085253597158427,0.0009234626467090276,0.0026248566594141965,0.009748064075991651,0.0,0.028290384073459258,0.004244580872259175,0.015382446388515856,0.004125303664301294,0.002070552614975297,0.041294294033402595,0.04712427417864492,0.016266284989138357,0.02012365766713094,4.459076909792928e-85,0.016575447979665852,0.04310403828761471,0.0009234626467090276,0.0,0.04809295276509053,0.0007567379146809683,0.008536996861036443,0.0009234626467090276,0.0007567379146809683,0.027993279545912603,2.1351069419854807e-31,0.02266724191952394,0.013633248268199893,0.0005187409339519651,2.1351069419854807e-31,0.0007567379146809683,0.0101399265775072,0.013745917659974122,0.01085322542394813,0.0015389979584867306,0.03204881706877042,0.003691902842491009,0.0050622323065171474,0.006739143609223435,0.001844052102917155,0.0,0.027902149849954153,0.1845324078843393,0.03335917459486594,0.01135947155262621,0.005230951130380489
21,10.75,0.025292703307670014,1.6332471263339103e-16,0.02254054082817021,0.03954352600699521,0.018803547203602087,0.017732046856760247,0.000979199981870313,0.025152835668143515,0.036768074713631214,0.022502248935287312,0.05598823774759281,0.014307179618110809,0.06798783049754903,0.03089568636825133,0.0228652248661495,0.001810340451917382,0.0008207222275191409,0.03786438604562082,0.000687401087541865,0.0018485930759880639,0.007659394320020847,0.0,0.02588507806671711,0.0035339860847978543,0.014148681404879127,0.003524009522042395,0.0015152322850930013,0.040031283791997385,0.04882764457915358,0.01474847696338756,0.018963504270754165,4.913339538955273e-94,0.017549006425210227,0.03996206894927774,0.000687401087541865,0.0,0.042048634177279255,0.0005809965028091342,0.007323021074202423,0.000687401087541865,0.0005809965028091342,0.02731922363641502,2.403633556638068e-34,0.02429602113850309,0.012655170731699715,0.0003939747172995875,2.403633556638068e-34,0.0005809965028091342,0.008061275824287525,0.01266409059895465,0.009716641574849765,0.0006465217843724899,0.029975223609537003,0.0033199233478528375,0.004271177979709614,0.005791035370809067,0.0013060935523447408,0.0,0.0246314677885533,0.14770809117265707,0.03239295916177568,0.01031521873048453,0.004722720471871478
22,11.25,0.023579654661880757,2.0155870788600023e-20,0.021237387661170275,0.03978532131848295,0.019820924022012645,0.015541875640576422,0.0007414477823847194,0.017365804230703174,0.034656926743086555,0.020128075761000595,0.051884267759340026,0.012920463067345109,0.059121452942884206,0.030119243473512074,0.021475885009599384,0.0013169957554822604,0.0003723727897383657,0.02435576330974161,0.0005138915954435614,0.0012833002277026677,0.006084796740649223,0.0,0.02362843936800959,0.002945215346348409,0.013060810555894349,0.0030145294197745187,0.0011155327452842332,0.038756448427810834,0.05033691060241508,0.013385151483422035,0.017885602803296274,1.9103818851326186e-103,0.018541374970015435,0.03706150390006098,0.0005138915954435614,0.0,0.036989040431620004,0.0004476396223932471,0.00628625217725438,0.0005138915954435614,0.0004476396223932471,0.02667305409398121,1.9648367043079228e-37,0.025977042355103643,0.011781990586020877,0.0002996126772809659,1.9648367043079228e-37,0.0004476396223932471,0.006350486431330212,0.011704373432424513,0.008709766553253858,0.0002531566299221559,0.028026756420340936,0.003001975121778548,0.0036405300372734065,0.0050233636895873745,0.0009126973251794511,0.0,0.021779769496904997,0.12227974636455737,0.03146920246658457,0.009408223060804752,0.004286421186478183
23,11.75,0.02201412747186092,9.150751181041611e-25,0.020043698679494962,0.03991173668664234,0.02083286688139225,0.013691366539352694,0.0005620618099470042,0.0120646465675716,0.03273635832560275,0.01797466538517502,0.04823351838199747,0.011719997719867807,0.0517367218306119,0.029380517967246444,0.020207514495654652,0.0009598501647235143,0.0001652936681777231,0.016067116581422198,0.0003856719065424838,0.000878059332962955,0.0048845881680066984,0.0,0.021515973047598114,0.0024567147908099367,0.012096473317070412,0.002581968679277162,0.000826192228002435,0.03747943995460428,0.051625875802800876,0.01215851177164048,0.016880352956049144,2.6210769614013064e-113,0.019549334652419443,0.03438851937923365,0.0003856719065424838,0.0,0.032720088872079306,0.00034599740337085664,0.005399855576979914,0.0003856719065424838,0.00034599740337085664,0.026051784139158266,1.1660952784603323e-40,0.027703343277971422,0.01099900831334692,0.00022812668012540661,1.1660952784603323e-40,0.00034599740337085664,0.0049566140075781705,0.010849162539648235,0.007815980207945071,9.239670548462364e-05,0.026194821793979448,0.002728042535213407,0.0031312184362552366,0.0043939565458917815,0.0006291816833994558,0.0,0.019286036243799504,0.10273772728879439,0.030583459728301402,0.008615503465789437,0.003909003582844045
24,12.25,0.02058046377227631,1.528331082317441e-29,0.018947401621237054,0.03992856022333321,0.021834455057849582,0.012113633343022774,0.00042651759725486125,0.008423686353033677,0.030979654964056864,0.016020537320291496,0.044958007301681174,0.010674360660412894,0.045503320691988265,0.028675579366254325,0.019045057517623667,0.000700695068857221,7.20228424077303e-05,0.010811460643635973,0.00029046288699724053,0.0005920942548807058,0.003959804108390847,0.0,0.019543265427934543,0.0020509060005461776,0.011237459222907687,0.002214040865544681,0.000615523755380123,0.036208236483528944,0.05267142889711449,0.011053168629763794,0.01593980567262691,1.268996162756715e-123,0.02056937791705099,0.031928134852943206,0.00029046288699724053,0.0,0.029092058558362065,0.00026821719319692613,0.004641274343077264,0.00029046288699724053,0.00026821719319692613,0.025452868281266965,5.023868983517582e-44,0.029466708523130027,0.0102940332221234,0.00017388909442072557,5.023868983517582e-44,0.00026821719319692613,0.003832541425782493,0.010083897908414673,0.007021120433361298,3.143291952349791e-05,0.024471708359846578,0.002490330658932571,0.002715098655830562,0.0038721136997563114,0.000427833118738433,0.0,0.01709974754749337,0.08679374524590171,0.02973187968519094,0.007918683194008009,0.0035802559458904763
