;Consommation électrique (MWh/salarié);NAF1;NAF2;NAF3;NAF6;NAF7;NAF8;NAF9;NAF10;NAF11;NAF12;NAF13;NAF14;NAF15;NAF16;NAF17;NAF18;NAF19;NAF20;NAF21;NAF22;NAF23;NAF24;NAF25;NAF26;NAF27;NAF28;NAF29;NAF30;NAF31;NAF32;NAF33;NAF35;NAF36;NAF37;NAF38;NAF39;NAF40;NAF41;NAF42;NAF45;NAF46;NAF47;NAF49;NAF50;NAF51;NAF52;NAF53;NAF55;NAF56;NAF58;NAF59;NAF60;NAF61;NAF62;NAF63;NAF64;NAF65;NAF66;NAF68;NAF69;NAF70;NAF71;NAF72;NAF73;NAF74;NAF75;NAF77;NAF78;NAF79;NAF80;NAF81;NAF82;NAF84;NAF85;NAF86;NAF87;NAF88;NAF90;NAF91;NAF92;NAF93;NAF94;NAF95;NAF96;NAF99
52;26.0;0.012404456977610171;0.01286248807134821;0.006968398815214228;1.2653062525126584e-07;9.96662777614306e-07;0.018729212972775664;4.666355870177275e-08;0.018088609657646484;0.024885745282226823;0.0011304010308836971;0.006345744731042573;0.00046563870112843004;0.0022209034473017067;0.015306846354384063;0.016103053323236475;0.0075555369629892845;0.0014365501351163565;0.010948146474527812;0.017567411661118817;0.015585884440166722;0.014736807742953785;0.014224205558722386;0.010421191789969718;0.004880572796135449;0.0036996587784308916;0.003088336216707946;0.005750678655219244;0.004168996199773603;0.0057292831220214935;0.004061614835411211;0.0022500010921618057;0.00413825979795832;0.017874885185516925;0.005103416627356274;0.006035661180047588;0.00023681353391631713;0.0032306525376030316;0.0007504480489039283;0.00021992402166182034;0.00022445446337292398;0.004002289849503288;0.0060599507958255805;0.0009078552305550773;0.0019473770015180493;0.0003984102850848924;0.007452633783753736;9.132358191804984e-14;0.024109168192275567;0.0035475788462655295;0.0008327430887412724;0.01810724133783578;0.00020547102946186956;0.012907333361145884;0.0014716550967573685;0.0027360513688972393;0.001026782644396636;0.00036811198618741083;0.0007818033586557455;0.016023123153228243;7.038471321771122e-09;0.011972926507151496;0.0015428412990386418;0.012402108459777962;0.0034164528527825494;0.0024712992926550783;0.00024396176076985377;0.0020611834102013003;4.706167386571829e-05;0.001516927454117362;6.727712888880124e-10;3.6696159252672866e-07;0.0038268486864499996;0.003920593225961654;0.00015399129430581455;0.0005491598832380074;0.00023676587055220438;7.559355219949955e-06;0.0030226847543743823;0.012982664241934085;0.00475059690087201;0.006760100865167416;0.003221522584058505;0.0025428582339328144;0.0006878265832850123;0.006280498831631867
53;26.5;0.012027604731754647;0.012506628775351789;0.006755438275560199;9.778864209736022e-08;7.388294155381919e-07;0.018466364282000713;2.311539002395747e-08;0.01731993567869521;0.024278079742233425;0.0010980033665485786;0.006100062641659678;0.00044255464299738055;0.0021162646593463445;0.01480165045759035;0.015517167656536738;0.007166478985656017;0.0013312699240273082;0.01051565826037668;0.01734109746120408;0.01510563536357923;0.014174696567010456;0.013915824287433064;0.009908454791982747;0.004639244219182356;0.0035245973225977224;0.002913349704110475;0.005459178183940482;0.0038901763055415525;0.0053847495808413085;0.0038651635112540894;0.002153661929326209;0.003959290940486136;0.017636641472788227;0.0049439381704926965;0.005808853790212033;0.0002089785955963028;0.0031111865937460056;0.0007244329870623446;0.00020895188062377152;0.00021027543270821667;0.0038395751597111376;0.005420986391004251;0.000874740913580836;0.0018622041122792635;0.00037970502890172773;0.007149542185709069;3.075069268801808e-14;0.023354238539807438;0.003332164348413402;0.0008054451897143852;0.01798403002763411;0.00019078713918467644;0.012425875518830419;0.0014109798291141431;0.0026394237048923156;0.0009854424874089186;0.00035262238272794447;0.0007540866371241616;0.015623795930367772;3.9013248385892674e-09;0.011589113802839729;0.0014869477006651467;0.011949114925096932;0.0032609619863150923;0.0023833593667488416;0.0002231473537498436;0.0019798341640261258;4.4659844637408376e-05;0.0014620445308436072;3.394252547998491e-10;2.849641732963931e-07;0.0036864866324169696;0.003709648993255424;0.00014630546298278493;0.0005208212644267484;0.00022178620201692006;5.625505672031258e-06;0.002890260890721763;0.012455103980277795;0.004203282774403888;0.006489650834084525;0.0031030841526806037;0.002452435679296812;0.0006615891361027963;0.005971918933984432
54;27.0;0.011662201541546692;0.012157520649550528;0.006551638766095022;7.559195007032803e-08;5.478588308216212e-07;0.018203592892206053;1.1276968952363313e-08;0.01657705226196459;0.023664650976463166;0.0010671044435538735;0.005867590040077867;0.00042104769754784725;0.002018452054896889;0.014310455968259628;0.014948122117007178;0.006800314563933565;0.0012339002378500858;0.010101498703167034;0.01711592743804984;0.014637706509428978;0.013632775084136742;0.013611677350256195;0.009421311688293096;0.004412696702119357;0.0033607417434760615;0.0027509730102611863;0.005185389385700869;0.0036328267888154453;0.005063514523135077;0.003680684418628004;0.0020629530001970444;0.003790528570894814;0.017399324140550062;0.004791635263397413;0.0055928105250929;0.00018443201220480615;0.0029980349432929434;0.0006997973175653023;0.00019870935582378278;0.00019725753155097785;0.0036862071741312783;0.004853735142944853;0.0008434438083807029;0.001782084332300461;0.0003622215773931852;0.0068609124764237965;1.0143613233759075e-14;0.022604853493810455;0.003132839829185291;0.0007795464208156525;0.017862246778243527;0.00017742394532415463;0.011962961056991019;0.0013537863375057363;0.0025478189756912234;0.0009465533797015516;0.0003380677761654609;0.000727859810740781;0.015229058671806612;2.1393318900264618e-09;0.011217605139453106;0.0014340361016511427;0.011507036752832794;0.0031132300507598367;0.002300026119351404;0.00020449193198135562;0.0019031428611576578;4.242140664185678e-05;0.0014100859615944355;1.6563805680283286e-10;2.2127336564717976e-07;0.0035534567526872662;0.0035131824373771246;0.00013914397271150197;0.0004944930153851332;0.0002080380991536476;4.165253592801339e-06;0.002765582527855527;0.011941261939853972;0.003726303204249216;0.006232215820937601;0.002990889264155562;0.0023667462555573547;0.0006368326276246849;0.005680786642648215
55;27.5;0.011307899306032456;0.011814958502695469;0.006356479819135128;5.844583819987402e-08;4.063643997151772e-07;0.01794083345651177;5.418551118840719e-09;0.015859878362204677;0.02304720488007433;0.0010376089720095102;0.005647440714308663;0.00040098180209089583;0.0019269083139927085;0.01383307163967798;0.014395786309291924;0.00645556760359314;0.001143826231474512;0.009704850335374514;0.016891780252569873;0.01418195873669562;0.01311049371300412;0.013311723084912285;0.008958508844643547;0.004199861831891294;0.0032072091734040332;0.0026001306500206367;0.004928075566091334;0.0033951298107255242;0.004763861244347096;0.0035073051446263457;0.0019774603914773405;0.0036312559974876197;0.017162782124318005;0.004646077476005731;0.005386893241527099;0.00016278282254630696;0.0028907671395413184;0.0006764435445646641;0.00018913623079762045;0.00018528490411831778;0.003541505474584894;0.004350070653351144;0.0008138320656064934;0.0017066418369557617;0.0003458585852162294;0.006585931081678239;3.2778946952425393e-15;0.021862587777580288;0.0029482155564263565;0.000754950206692765;0.017741777387966708;0.0001652394140411295;0.011517897972109746;0.0012998204457381171;0.0024608954413488657;0.0009099253276436758;0.0003243752905395206;0.0007030165679756555;0.01483903505961697;1.1605734214805395e-09;0.010858005557903973;0.0013838981718787753;0.011075850317962956;0.0029728183427353535;0.002220983663049708;0.0001877340057809987;0.001830764578643184;4.0332566312482944e-05;0.001360847696321184;7.790668565440441e-11;1.718044403848733e-07;0.0034272660653384707;0.003330017377023802;0.00013246182486969618;0.00046999536745541133;0.00019539801803406643;3.0684560009880423e-06;0.0026480871804408176;0.011441192470342964;0.0033099749758710244;0.005987040962071623;0.002884512705528435;0.002285465668099201;0.0006134474222661834;0.005405956152155808
56;28.0;0.010964361039820285;0.01147874963248745;0.006169477804042895;4.519800503592134e-08;3.01494578778873e-07;0.017678021653607663;2.564514793108888e-09;0.015168226759294278;0.022427387964751692;0.0010094293267259612;0.005438798358029709;0.00038223497420529804;0.0018411300497643242;0.013369290881175746;0.013859995247340173;0.006130861464028481;0.0010604830989693825;0.009324931547863756;0.016668537854171613;0.013738238575808295;0.012607295125169603;0.013015925353748277;0.008518846613729618;0.003999759284520237;0.0030631980497939286;0.002459851279321474;0.00468609599785616;0.0031754305714817637;0.004484206323626007;0.0033442266559112603;0.0018968066414252688;0.003480815880669439;0.016926866615228152;0.004506866684365119;0.00519050980442037;0.0001436869264629;0.0027889884424058204;0.0006542827204482282;0.0001801781916968748;0.00017425523696669933;0.0034048488319916026;0.003902719142948379;0.0007857856436126034;0.001635534213977067;0.00033052482937998446;0.006323837886437501;1.0376733048001263e-15;0.02112886434163295;0.002777035376422192;0.0007315682903848274;0.017622510574902685;0.0001541091709275782;0.01109001313835514;0.0012488503730520824;0.002378339900725046;0.000875386384854803;0.0003114789627365428;0.0006794599839990886;0.014453845229139265;6.228619587214255e-10;0.010509933558099325;0.0013363434546767837;0.010655524493618423;0.0028393171551696086;0.0021459427016301876;0.00017264805702563234;0.0017623854291811674;3.838091281794327e-05;0.0013141431701355205;3.517150530560024e-11;1.3338385590840557e-07;0.00330746186276325;0.003159085900992949;0.0001262186442179272;0.00044716780508882763;0.0001837569460296873;2.249016657375507e-06;0.0025372608600358775;0.010954926866532868;0.002945985271975606;0.005753423447243624;0.002783564538602832;0.0022082968976151543;0.0005913338556838604;0.005146368858739229
57;28.5;0.010631259471553285;0.011148712943226663;0.005990182816950289;3.495984280108028e-08;2.237458424370901e-07;0.01741509396947853;1.1956109168603544e-09;0.01450181849926588;0.02180674752601349;0.0009824848054272152;0.005240910340177706;0.00036469762214350873;0.0017606618299186145;0.012918893918581704;0.013340553505836;0.005824912483842727;0.0009833517420033465;0.008960995417028886;0.016446085006923093;0.013306380067186102;0.012122617924339253;0.012724252860506482;0.008101178343617291;0.0038114887576929757;0.002927979649789685;0.0023292565703849346;0.004458397900068032;0.002972222453175418;0.0042230892208728115;0.003190716356756533;0.001820647017657301;0.0033386046062518697;0.0166914303995858;0.00437363416944932;0.005003110170768871;0.00012684140883392742;0.002692336346836214;0.0006332335563751304;0.00017178616029871478;0.00016407795415575562;0.003275669277794128;0.0035051959388095527;0.0007591950578796127;0.0015684490240337684;0.000316138033459387;0.006073922210152061;3.218018079222929e-16;0.020404961566727345;0.0026181628379882463;0.0007093198797225904;0.017504337422549178;0.00014392402234878986;0.010678652966174897;0.001200664433386461;0.00229986488223455;0.0008427806353084923;0.000299318974154753;0.0006571015387475625;0.014073605308030828;3.306985176136621e-10;0.010173019844819655;0.001291197558465169;0.010246020229563741;0.002712343497022843;0.002074637891215143;0.00015903903091103456;0.0016977192979690343;3.655525831434543e-05;0.0012698015363131483;1.5166833437752622e-11;1.0354597078514164e-07;0.0031936278598895048;0.0029994174209069546;0.00012037812854693562;0.00042586667791292117;0.00017301845193052638;1.6400448933568335e-06;0.0024326332594356783;0.010482473672043883;0.0026272037941631418;0.005530708343197364;0.002687686667697792;0.002134967495830135;0.0005704011655080551;0.004901045757502302
58;29.0;0.01030827778030591;0.010824678145616858;0.005818175874157844;2.704588928220296e-08;1.6608757621974115e-07;0.017151987486531028;5.491213457434245e-10;0.013860295994958525;0.021186732357102653;0.0009567009704926036;0.005053082082622599;0.00034827108477896454;0.0016850909396616124;0.012481649752516762;0.012837239016387572;0.005536523829547148;0.0009119548444021027;0.008612328488751217;0.016224308837785563;0.012886206432662337;0.011655899799508658;0.012436678530143403;0.0077044091543059315;0.0036342227053078866;0.002800890597754483;0.0022075513684682193;0.004244009113062131;0.0027841334465960373;0.003979162614593963;0.0030461018707580952;0.0017486662255395767;0.003204067256085013;0.016456327206427743;0.00424603801806359;0.004824182857099763;0.00011197956057430854;0.0026004774966175656;0.0006132216394025578;0.0001639157120465494;0.0001546726812884631;0.0031534468417309123;0.0031517383966427805;0.0007339602825881816;0.001505100762004551;0.000302623846798491;0.005835519120957952;9.776365307092125e-17;0.019692020570252603;0.002470568832374163;0.0006881308948854277;0.017387150836304606;0.00013458786264141067;0.010283183828918846;0.00115506900358016;0.0022252061515978115;0.0008119664343176683;0.00028784097982613064;0.0006358602531493975;0.013698427005125835;1.7369633221793607e-10;0.009846906237635573;0.0012483005582336337;0.009847290233451772;0.0025915390258918723;0.0020068255016401156;0.0001467377523233369;0.0016365049698800229;3.484549901317772e-05;0.001227666104098085;6.211211800735973e-12;8.037513728070882e-08;0.0030853807625704673;0.0028501289082735136;0.00011490757247406123;0.0004059631477174221;0.00016309702865164802;1.1898857848361519e-06;0.002333773475740922;0.010023819092850647;0.002347516654670738;0.005318284798302938;0.002596549788913193;0.002065227188611695;0.000550566553515056;0.0046690805866016335
59;29.5;0.009995108277920833;0.010506485030186282;0.005653066375701773;2.0927235457092563e-08;1.2331657009204931e-07;0.016888639678189377;2.484685988047408e-10;0.01324323487224482;0.02056869394877343;0.0009320090635425096;0.004874671982824135;0.0003328663664115161;0.0016140427849591933;0.012057317932505059;0.012349806535794318;0.005264579674745266;0.0008458533108607101;0.008278249538053457;0.016003098402373205;0.012477531594630503;0.01120658021570106;0.012153178945366896;0.007327494537570528;0.003467199789430354;0.0026813262245247924;0.0020940149742344582;0.004042031410159437;0.0026099137753590918;0.003751183448141098;0.0029097654645288827;0.0016805754917127297;0.0030766931062206795;0.01622141105559709;0.004123760790191893;0.004653251748041132;9.88665094747957e-05;0.0025131049356385787;0.0005941787418070152;0.0001565265670894521;0.000145967934322169;0.0030377048735199343;0.002837238586914104;0.0007099897835223161;0.0014452281670083392;0.00028991495593607563;0.005608006057705748;2.909554131936632e-17;0.018991052550428475;0.002333320580430699;0.0006679333035766962;0.017270845004004585;0.0001260159014512392;0.009902992295679034;0.0011118867253864827;0.0021541204964113632;0.000782814870436812;0.00027699552115867843;0.0006156619274995204;0.013328417245642953;9.025346412729417e-11;0.009531246987792825;0.0012075055794913097;0.009459278745367708;0.0024765681703007307;0.0019422813396951857;0.00013559709872483475;0.0015785035948742148;3.324249405520272e-05;0.0011875929546310824;2.398957185555517e-12;6.238303346163049e-08;0.0029823672048628325;0.0027104161824478327;0.00010977745427692512;0.0003873414181715285;0.00015391668017141535;8.588902463821267e-07;0.0022402862053826672;0.009578927509961113;0.0021016811345239716;0.005115582589548578;0.0025098506733902937;0.0019988457472164345;0.0005317543610934693;0.004449633637184262
60;30.0;0.009691453101341199;0.010193982806842597;0.005494489809687241;1.6195658352978103e-08;9.15806122377982e-08;0.01662498820711155;1.107720377549949e-10;0.012650154647579107;0.019953888117458476;0.0009083454837080763;0.004705086825089954;0.00031840303749682594;0.0015471768499904863;0.011645650163183316;0.01187799081166232;0.005008039710522833;0.0007846430326742136;0.007958108319676627;0.015782344263954286;0.012080161556323769;0.010774102698661756;0.011873733834333005;0.006969438825830982;0.003309718974296694;0.002568734673411444;0.001987993415414168;0.0038516343913851513;0.0024484246299676248;0.0035380046480942054;0.002781139041514637;0.001616109975139547;0.0029560115916614674;0.01598653559868659;0.004006507421822959;0.004489873208898774;8.72953848919273e-05;0.0024299356552875146;0.0005760422103595041;0.00014958214415411748;0.00013789999691752572;0.0029280058770719116;0.002557177995639943;0.0006871996646351058;0.0013885918366505535;0.00027795030916139967;0.005390799731750504;8.482708937618601e-18;0.018302946111380926;0.0022055718165767775;0.0006486645322913705;0.017155314853468506;0.0001181331576075238;0.009537485202937051;0.00107095491122822;0.002086383752990348;0.0007552084171651989;0.000266737510628915;0.000596438468376507;0.012963677849626478;4.6392628109285816e-11;0.009225706510953178;0.0011686775412736163;0.009081921397004646;0.0023671164213690675;0.0018807989012794848;0.0001254887942342849;0.0015234964471928303;3.173795965735176e-05;0.0011494497121708744;8.66511129682574e-13;4.8413362409401756e-08;0.002884261010810946;0.0025795461311640924;0.00010496107647990551;0.000369897203997114;0.00014540971304322786;6.168072673541566e-07;0.002151808353381155;0.009147742081118456;0.0018851997322991317;0.004922068977467877;0.0024273097435860576;0.001935611093965713;0.0005138953426292282;0.0042419261574412155
61;30.5;0.009397022973793561;0.009887029503992947;0.005342105671540651;1.2536000087556144e-08;6.802670418944198e-08;0.01636097072523024;4.8660294128065574e-11;0.01208052832120986;0.019343477007574182;0.0008856513217107546;0.004543777630081079;0.0003048082770805134;0.0014841831352297075;0.011246391757371582;0.011421509468748542;0.004765933982760344;0.0007279519475677064;0.007651284321777044;0.01556193808158107;0.01169389565536824;0.01035791676333766;0.01159832560460903;0.0066292935678945826;0.003161134195212641;0.0024626116617453065;0.0018888925885462064;0.0036720499085080966;0.0022986279258820756;0.003338567476414471;0.002659699642651618;0.0015550264647036577;0.0028415886843974284;0.015751553444887968;0.0038940033363013314;0.004333633469594465;7.708394998342497e-05;0.002350708402225404;0.000558754425116565;0.0001430491686351355;0.00013041195645040042;0.002823947795319537;0.002307565680793706;0.0006655129132417294;0.0013349721071880506;0.0002666744381383923;0.005183353283146041;2.4227068435064734e-18;0.017628474520015845;0.0020865540355531767;0.0006302669438342478;0.01704045549969201;0.00011087317564829142;0.009186089592818712;0.0010321241278844384;0.0020217890457056215;0.0007290397481749935;0.00025702577855126217;0.0005781272925039766;0.012604305250803905;2.3590824142675285e-11;0.008929960658463644;0.0011316920381174965;0.008715145147531371;0.0022628887760338646;0.001822187724106039;0.00011630071555996211;0.0014712829403098985;3.032437639453203e-05;0.0011131144510161252;2.8968487136269865e-13;3.756780819033351e-08;0.0027907607422436916;0.0024568497587993386;0.00010043425241002748;0.0003535364035843947;0.0001375156998339886;4.406943085437276e-07;0.002068006006839104;0.008730185421859337;0.0016942116145039594;0.004737245838370243;0.0023486689071323436;0.0018753276133322949;0.0004969260237416433;0.0040452352875332605
62;31.0;0.009111537855692494;0.009585491421454309;0.005195595575417313;9.704889729258036e-09;5.054117226850473e-08;0.0160965246738444;2.1063743125739885e-11;0.011533790968073016;0.018738531417054772;0.0008638719429643692;0.004390235897604284;0.00029201603659875715;0.001424779013199864;0.010859282949408654;0.010980065637670096;0.00453735804839248;0.0006754373643888128;0.007357185532431052;0.015341772203332847;0.011318527701615113;0.009957479530181524;0.011326938919083497;0.006306155842768531;0.003020849542507439;0.0023624958186725343;0.00179617216653836;0.0035025669747150105;0.0021595770025946482;0.003151894477135258;0.0025449653980953676;0.001497101328019975;0.002733023638049412;0.015516315463275206;0.0037859927406879105;0.004184146251207234;6.807164359980253e-05;0.002275181715551639;0.0005422623188010257;0.0001368973275842905;0.00012345287396690218;0.0027251606918725457;0.0020848807295955766;0.0006448587310075088;0.0012841671666114366;0.00025603686304409714;0.004985153668332745;6.778357359706398e-19;0.01696830285276005;0.0019755686828088655;0.0006126873726615162;0.01692616167377911;0.00010417692893826907;0.008848252541655511;0.000995256935903822;0.0019601452130882544;0.0007042106938064199;0.00024782267354613843;0.0005606707976427114;0.012250390253295971;1.1867072854292265e-11;0.008643695651769092;0.0010964343437252964;0.00835886828883991;0.0021636083161437262;0.0017662719164836397;0.00010793462111239315;0.0014216788650308467;2.899490780635854e-05;0.0010784747212726439;8.847947765073275e-14;2.9148504384044198e-08;0.0027015874991276174;0.002341715969554016;9.617503217642039e-05;0.0003381739449769743;0.000130180587517231;3.1325531011692143e-07;0.0019885717292737084;0.00832616035669809;0.0015253994928473124;0.0045606470465797445;0.0022736896175825473;0.0018178146433950103;0.00048078813323232237;0.0038588894694883626
63;31.5;0.00883472577995161;0.009289242632071577;0.0050546615376815054;7.514345904576563e-09;3.7557581596013675e-08;0.01583158708197798;8.985508855765386e-12;0.011009347405372466;0.018140033398554377;0.0008429566138342413;0.004243990202549727;0.0002799663079127047;0.0013687064479058061;0.010484060080934252;0.010553350346003952;0.004321468439986108;0.0006267835266473128;0.007075247226558623;0.015121739260678651;0.010953847009240496;0.009572257068190431;0.011059560310000181;0.005999166537147409;0.002888314907217646;0.0022679645301745995;0.001709340180836211;0.003342527116040297;0.002030408184603825;0.002977082978444172;0.002436491880820108;0.001442128680908465;0.002629946058173281;0.015280670052324221;0.0036822370865707177;0.004041050609739597;6.011698125901359e-05;0.002203132166449408;0.0005265169491182993;0.00013109896536325161;0.00011697706755727432;0.0026313037826883275;0.0018860194337947593;0.0006251719397486726;0.0012359913721430923;0.00024599156974900317;0.004795719258611949;1.85782375698169e-19;0.01632299499671486;0.0018719801827216701;0.0005958767108099959;0.016812327124933694;9.79918796491713e-05;0.00852344089904047;0.000960226765594784;0.0019012753984222748;0.0006806313199199896;0.00023909370957675338;0.0005440158920163761;0.011902017823831757;5.90538078792031e-12;0.008366607156202624;0.0010627985214169743;0.008013000513411582;0.002069014909599633;0.0017128888410087655;0.00010030423113028693;0.0013745148227041922;2.7743328792292368e-05;0.0010454266789289809;2.4285510378518403e-14;2.26133310466045e-08;0.002616482943338392;0.002233586003412871;9.216346255128439e-05;0.00032373278003052766;0.0001233559284594458;2.215284569696586e-07;0.0019132221380511513;0.00793555073161958;0.0013759100054658614;0.0043918360823333325;0.002202151135389828;0.001762905125998466;0.0004654280992268615;0.0036822642825989314
64;32.0;0.008566323463939488;0.008998164527566488;0.004919024414710306;5.819136540929246e-09;2.791470222253243e-08;0.015566094361182177;3.777686975075858e-12;0.010506579012351818;0.017548879092087834;0.0008228581659717933;0.004104603108131906;0.0002686044811008514;0.0013157295315456257;0.010120456670202508;0.010141044690312927;0.0041174784261740335;0.0005816993917122107;0.006804930779160688;0.014901731759912794;0.010599639332190674;0.009201725499044517;0.010796177827724102;0.005707508607480602;0.0027630220409685983;0.0021786302311547286;0.0016279481983699968;0.0031913201252665507;0.0019103331296882987;0.002813299111778169;0.0023338688186424978;0.0013899187510673298;0.002532013262256768;0.015044462366498297;0.0035825136773140346;0.0039040089746764464;5.309527099704823e-05;0.0021343527768862697;0.0005114731174274697;0.0001256288146335062;0.0001109434920516514;0.002542062776955493;0.001708247300439543;0.0006063924526215642;0.0011902737474819853;0.00023649654930089938;0.004614597630685139;4.98815819715591e-20;0.01569302047561316;0.0017752097108097102;0.0005797895381850673;0.016698843985781246;9.227117100744017e-05;0.00821114095455757;0.0009269169130395174;0.0018450157854891182;0.0006582191129938309;0.00023080725346991156;0.0005281135749685922;0.011559266917306065;2.907057175419498e-12;0.008098401399901435;0.001030686628491247;0.007677443038527909;0.001978864021324727;0.0016618879348183895;9.333359988452917e-05;0.0013296348293903928;2.6563962487295975e-05;0.0010138743076731726;5.8627365387190714e-15;1.7541178752380743e-08;0.0025352075204230847;0.002131948452218398;8.838137608010795e-05;0.0003101430055682457;0.00011699821539821984;1.558575571217808e-07;0.0018416957320476967;0.007558222279460602;0.0012432858083397808;0.004230403843592399;0.0021338489659219317;0.001710444396835916;0.00045079660135031107;0.0035147786604807557
65;32.5;0.008306075214483125;0.008712145404672493;0.0047884224793092725;4.507031863423341e-09;2.0751442239125038e-08;0.015299982094884505;1.5653630406157307e-12;0.010024849773928587;0.016965881748168224;0.0008035326943115063;0.003971668364424448;0.0002578807797427014;0.0012656322985424026;0.009768204375021619;0.009742821806257292;0.003924654054289394;0.0005399166049603636;0.006545722509349495;0.014681641666483817;0.01025568771123215;0.008845371892687795;0.010536780721221082;0.005430405343577906;0.002644500987672499;0.0020941370920942613;0.0015515870233731553;0.003048380182377866;0.0017986318947101592;0.0026597723108071503;0.002236717126266086;0.001340296412972284;0.002438907897767369;0.014807533488461287;0.003486614405934211;0.003772705362475546;4.68966054312912e-05;0.0020686515969398967;0.0004970890280948036;0.00012046375812284341;0.00010531520075020937;0.0024571474915667576;0.0015491558129344099;0.0005884648025921678;0.0011468566383987118;0.0002275133914227141;0.004441363532323733;1.3119908852046807e-20;0.015078761076229312;0.0016847296267565076;0.0005643837918312856;0.016585602089911385;8.697293139670109e-05;0.007910858046786411;0.0008952196417920464;0.0017912144626447944;0.0006368982577000844;0.00022293424771420455;0.0005129185625599396;0.011222210333675202;1.415657803991416e-12;0.007838793247387926;0.0010000080033373182;0.0073520887809876;0.0018929256232443601;0.001613129650461919;8.695573166923346e-05;0.001286895070125976;2.5451624501814337e-05;0.0009837287215609968;1.2095753752840709e-15;1.3604957084650472e-08;0.002457538857120862;0.0020363347915705846;8.481220545653673e-05;0.0002973410936790955;0.00011106830488832929;1.0909146668707446e-07;0.0017737509408433504;0.007194023530145372;0.001125407750385162;0.004075966642324023;0.002068593454287458;0.001660289099135298;0.00043684817192571795;0.00335589145089859
66;33.0;0.008053733503205734;0.008431080088079924;0.0046626101218083275;3.491286177573373e-09;1.5429096359051065e-08;0.01503318482027978;6.39351131370189e-13;0.009563511615825976;0.016391774903716596;0.0007849392848887644;0.003844808363593252;0.0002477497632697382;0.0012182167824180746;0.009427033858522749;0.009358348652677168;0.0037423104608519902;0.0005011876503587026;0.006297132558486453;0.014461359977819974;0.009921773240129382;0.00850269498113143;0.010281359147558436;0.005167118647401117;0.0025323168492398;0.00201415805441062;0.0014798828628187818;0.0029131823087799663;0.0016946466541307038;0.0025157902547645033;0.002144686223365737;0.0012930998740181907;0.0023503357903758475;0.014569719533860902;0.003394344609694926;0.003646843747377062;4.142409620500243e-05;0.0020058504228951065;0.0004833259836282708;0.0001155826172536719;0.0001000588772112756;0.0023762897080295115;0.0014066237263028018;0.0005713377211927344;0.001105594508084503;0.0002190069249490212;0.004275617007844395;3.3804582974946944e-21;0.014480517255602907;0.001600058494564883;0.000549620469534464;0.01647248822874233;8.20596733199458e-05;0.0076221161269746695;0.0008650353778105255;0.0017397304005696752;0.0006165989951671755;0.00021544796406872512;0.000498388952670962;0.010890914604323452;6.819614629680002e-13;0.007587507459625862;0.0009706786256081351;0.007036822576881543;0.0018109831936765975;0.0015664845035123624;8.111140088164231e-05;0.0012461627852261153;2.4401573571083098e-05;0.0009549075390785853;2.0500742023980622e-16;1.0550620893978163e-08;0.00238327031516673;0.0019463153716773982;8.144081978842564e-05;0.00028526921606162665;0.0001055309162196103;7.596537826142123e-08;0.001709164370359511;0.006842786758118851;0.0010204456861938442;0.00392816436784695;0.0020062085193030235;0.0016123062067372547;0.00042354084015657314;0.003205098283805401
67;33.5;0.007809057937052422;0.008154869587131472;0.004541356663465077;2.7048371480662737e-09;1.1473787252566635e-08;0.014765635800611224;2.5741170487952514e-13;0.00912190909470234;0.015827215676146353;0.0007670397691270468;0.003723671826272037;0.0002381698875014972;0.0011733012857014567;0.009096675566154276;0.008987287624352153;0.0035698084352493763;0.0004652841608933563;0.006058693804785666;0.014240776279943001;0.009597675757809303;0.008173205714106607;0.010029903908018131;0.004916947337915825;0.002426066851568011;0.0019383921743886105;0.001412493901764901;0.0027852391254000668;0.001597776011351832;0.0023806942223772113;0.0020574516086138846;0.0012481794944855982;0.0022660239977632182;0.014330850673573061;0.0033055220291667315;0.003526146573889121;3.659232119494803e-05;0.001945783640480103;0.0004701481113476912;0.00011096596426504694;9.514442702826036e-05;0.0022992412445300933;0.0012787826019542467;0.0005549637615192993;0.0010663528560595674;0.00021094489914649092;0.004116981669513689;8.532451299337963e-22;0.013898514313642165;0.001520756624584823;0.0005354633637215039;0.016359385332507758;7.749777302886144e-05;0.007344457287878072;0.0008362719867924053;0.0016904325308864428;0.0005972570517986493;0.00020832378414043274;0.0004844859249066892;0.010565439906150083;3.249795983994287e-13;0.007344276889131134;0.0009426205410235953;0.006731521441331564;0.0017328327975981589;0.00152183221480672;7.574814345314119e-05;0.0012073152729630942;2.3409467794675764e-05;0.0009273343203684412;2.697205238924515e-17;8.180872797607572e-09;0.002312209684286763;0.0018614958168269016;7.825337987689188e-05;0.000273874649610351;0.00010035419489351494;5.262597893736385e-08;0.0016477292229663603;0.006504328959695232;0.0009268166589986607;0.003786658801644659;0.001946530511132887;0.0015663721441645413;0.00041083581407821816;0.003061928716860945
